k,time,x,y,yaw
343,17.217202186584473,-45.7673187255859,6.67998123168945,2.4021650056639907
344,17.265734672546387,-45.9922828674316,6.87888717651367,2.3958014665681824
345,17.314961910247803,-46.1033401489258,6.97991943359375,2.380029688432349
346,17.367218732833862,-46.3946342468262,7.2535514831543,2.358525760357228
347,17.416216373443604,-46.4662055969238,7.32316589355469,2.3327670977261508
348,17.46559762954712,-46.7125587463379,7.5708122253418,2.3212802358370346
349,17.515329360961914,-46.8503684997559,7.71521377563477,2.3062227528856027
350,17.564922332763672,-47.0196266174316,7.89900207519531,2.28527732894789
351,17.61603093147278,-47.0863914489746,7.97355651855469,2.282119719809623
352,17.665770053863525,-47.3811111450195,8.31447601318359,2.254326573306657
353,17.715061902999878,-47.5407028198242,8.50716018676758,2.2379728082863877
354,17.764906883239746,-47.728084564209,8.74187850952148,2.218022715051812
355,17.815755605697632,-47.7894973754883,8.82091522216797,2.1995106111800764
356,17.86573338508606,-47.9108047485352,8.98056030273438,2.1871516356903937
357,17.91691303253174,-48.1183853149414,9.26333999633789,2.178027153829552
358,17.96504259109497,-48.3198776245117,9.55015563964844,2.155277150449334
359,18.01608371734619,-48.3762245178223,9.63296127319336,2.136527166318956
360,18.06525158882141,-48.5693359375,9.92555618286133,2.1265747616248194
361,18.11602520942688,-48.5693359375,9.92555618286133,2.116697465842538
362,18.164538145065308,-48.8335418701172,10.3507270812988,2.0932178730274273
363,18.216222524642944,-48.9352264404297,10.5232429504395,2.073711870838133
364,18.2649929523468,-49.107738494873,10.8286552429199,2.0574896991611475
365,18.315059900283813,-49.1557426452637,10.9167060852051,2.0511279326842526
366,18.365307807922363,-49.3421211242676,11.2716751098633,2.026213395613253
367,18.41577172279358,-49.3872909545898,11.3612632751465,2.0087143163350962
368,18.464561462402344,-49.4760589599609,11.5413093566895,2.0087143163350962
369,18.515984058380127,-49.6680145263672,11.9498062133789,1.9821295701776052
370,18.566277980804443,-49.7699966430664,12.1782264709473,1.965885012891018
371,18.61635398864746,-49.8096466064453,12.2702827453613,1.948485974355634
372,18.664674997329712,-49.8872985839844,12.4547080993652,1.9360251481673318
373,18.71521759033203,-49.9999008178711,12.732307434082,1.9281843197510722
374,18.7646381855011,-50.1237487792969,13.0565032958984,1.8973214522105653
375,18.816422700881958,-50.2372665405273,13.3839111328125,1.8651967447518085
376,18.869516849517822,-50.2677307128906,13.4781341552734,1.8421315392025994
377,18.915215253829956,-50.3400650024414,13.7150039672852,1.832895201839348
378,18.96822428703308,-50.4196090698242,14.0016098022461,1.7959171975891846
379,19.016395807266235,-50.4563980102539,14.1458129882813,1.7959171975891846
380,19.064559936523438,-50.5023498535156,14.3389434814453,1.7542717818938611
381,19.11491584777832,-50.5645751953125,14.6303367614746,1.7450120639931042
382,19.165585041046143,-50.626953125,14.9725761413574,1.7125873292240732
383,19.215922355651855,-50.6502990722656,15.1199111938477,1.6801444504415943
384,19.26537013053894,-50.6782455444336,15.3168907165527,1.6801444504415943
385,19.315253496170044,-50.7133178710938,15.6133575439453,1.6523256687724732
386,19.36596989631653,-50.7438125610352,15.96044921875,1.6198577253585542
387,19.415936946868896,-50.7609786987305,16.2587242126465,1.592019679599433
388,19.465463161468506,-50.7630310058594,16.3084869384766,1.565731484177084
389,19.51646590232849,-50.7696228027344,16.5579109191895,1.565731484177084
390,19.56571936607361,-50.7670745849609,17.0090370178223,1.5339893864000784
391,19.61506485939026,-50.7610092163086,17.2101631164551,1.5213039038145864
392,19.665263652801514,-50.7569351196289,17.3108329772949,1.5130730666870889
393,19.71520233154297,-50.7379531860352,17.6633682250977,1.5116057787387576
394,19.765634059906006,-50.7195816040039,17.96533203125,1.5085854314813698
395,19.81548547744751,-50.7101898193359,18.1159629821777,1.5089320069027872
396,19.865459442138672,-50.6970672607422,18.3170204162598,1.5115688887881136
397,19.915006637573242,-50.6776428222656,18.6184730529785,1.5122019331324736
398,19.967248916625977,-50.6563339233398,18.9702701568604,1.5169806834896045
399,20.01474666595459,-50.6443557739258,19.1714019775391,1.5223192012907072
400,20.066499710083008,-50.6288452148438,19.4722881317139,1.5295583713185013
401,20.115594625473022,-50.6220855712891,19.6228313446045,1.5323105491149958
402,20.16703772544861,-50.6080856323242,19.974645614624,1.5376903843604994
403,20.215479373931885,-50.5978851318359,20.2756977081299,1.5409771496545899
404,20.266910552978516,-50.5962142944336,20.3261528015137,1.5434557759571992
405,20.315330505371094,-50.585823059082,20.6775207519531,1.5441439407370936
406,20.366703510284424,-50.5790710449219,20.9283466339111,1.5455888972334457
407,20.41594886779785,-50.5727233886719,21.1790866851807,1.5474319947191661
408,20.465405702590942,-50.5690841674805,21.3294849395752,1.5484184792377809
409,20.515400171279907,-50.5608596801758,21.6806011199951,1.5487652905861409
410,20.564929485321045,-50.5541839599609,21.9816207885742,1.5497414798025706
411,20.61681866645813,-50.5510330200195,22.1320552825928,1.5504597934227988
412,20.6652934551239,-50.5457611083984,22.3830089569092,1.5509293325122355
413,20.71550154685974,-50.5387725830078,22.7341804504395,1.5520466992873305
414,20.76509404182434,-50.5339889526367,22.984992980957,1.5528683457130348
415,20.815021276474,-50.5311813354492,23.1356029510498,1.5538031989607033
416,20.86728811264038,-50.5276947021484,23.3361740112305,1.5548397060790633
417,20.91780710220337,-50.5233001708984,23.5872745513916,1.5548397060790633
418,20.965373992919922,-50.5170135498047,23.9884700775146,1.5558783282442674
419,21.014875411987305,-50.5123443603516,24.2896747589111,1.5570073013247328
420,21.066356897354126,-50.5110092163086,24.3898468017578,1.5577119300236923
421,21.115981340408325,-50.505558013916,24.7912693023682,1.5582139975924891
422,21.167114973068237,-50.503662109375,24.9417705535889,1.5585822010445507
423,21.215085744857788,-50.502384185791,25.0421829223633,1.5595749437006323
424,21.26646137237549,-50.4992980957031,25.2931938171387,1.5597292026544525
425,21.315330028533936,-50.4959106445313,25.5943870544434,1.5606177618223513
426,21.367114305496216,-50.4932556152344,25.8454570770264,1.5612682652531098
